Date,Pptn_us,PET_us,ET_us,Pptn_us_ds,PET_us_ds,ET_us_ds,Pptn_total,PET_total,ET_total,Q_us,Q_ds,ET_sim,SM_sim,GW_sim,Q_sim
2003-08-27,1.18273033742157,1.105111,1.0664086,0.996592140464334,1.015176,0.9774579,1.02870709953356,1.015176,0.9774579,0.179823154649033,0.657704803359475,1.015176,292.609318713265,238.590296627704,1.53478349607441
2003-08-28,5.36204180873462,1.7573438,1.64921,3.64926241609279,1.4888955,1.4048977,3.94477317577314,1.4888955,1.4048977,0.103386064389498,0.422689462313287,1.4888955,293.055205180592,239.149056177689,1.35190084319405
2003-08-29,0.350323760373324,1.9481876,1.7786043,0.442923206477559,1.9095755,1.7501891,0.42694675751141,1.9095755,1.7501891,0.145034478953988,0.290810350071542,1.9095755,291.572576438103,238.428702224072,1.23432213153639
2003-08-30,2.68112551152362,3.1621578,2.739028,2.11185797189065,3.097694,2.7346115,2.21007533950499,3.097694,2.7346115,0.145034478953988,0.228252309649175,3.097694,289.757993567781,238.299864436416,1.08123101997576
2003-08-31,0.899473614975662,3.4516134,3.0334892,0.821835539342084,3.3588567,2.9831154,0.835230660114198,3.3588567,2.9831154,0.144544497606171,0.20965397330739,3.3588567,287.161539280325,237.628401845886,1.00116023638763
2003-09-01,0.994098767964812,2.8867393,2.5001688,0.521201483381014,2.835031,2.5031412,0.602791813307286,2.835031,2.5031412,0.122985318302199,0.200270267244035,2.835031,284.929300093633,236.912628338361,0.881305219841512
2003-09-02,1.72812410939968,2.8585126,2.4643683,1.75467224720038,2.7053032,2.3676674,1.75009182073124,2.7053032,2.3676674,0.126415187736922,0.153858964282037,2.7053032,283.344728127341,236.600112874271,0.858086855894441
2003-09-03,0.397765401396747,3.8667154,3.405312,0.294986097340377,3.62227,3.215318,0.31271890657689,3.62227,3.215318,0.144054516258353,0.129765664930179,3.62227,280.035177033918,235.887436732205,0.844485007118096
2003-09-04,0.379994839844961,2.8629403,2.556328,0.553411046063756,2.7774951,2.4676301,0.523491048832317,2.7774951,2.4676301,0.131315001215097,0.103981607729069,2.7774951,277.78117298275,235.17690728093,0.785742064371747
2003-09-05,1.53759091118494,2.899465,2.5349615,1.36537046415168,3.0392015,2.6686943,1.39508415379609,3.0392015,2.6686943,0.230781214822055,0.075830489539004,3.0392015,275.732575211808,234.726962685318,0.784287084963848
2003-09-06,0.002363354602702,2.0067847,1.7498566,0.024771907592557,2.2331645,1.9464996,0.020905695438403,2.2331645,1.9464996,0.247930561995669,0.073125276980199,2.2331645,273.520316407247,234.019928761398,0.7827263581536
2003-09-07,2.36135554044938,2.8234358,2.4086027,2.0873244848117,2.9792101,2.5658765,2.13460385191988,2.9792101,2.5658765,0.205302184735544,0.089610166010417,2.9792101,271.84060396698,233.84942894729,0.815235540874022
2003-09-08,0.122687047687361,3.839526,3.2647831,0.318059646410437,3.7433379,3.202972,0.284351449549755,3.7433379,3.202972,0.231761177517691,0.068222079217365,3.7433379,268.38161751653,233.145038290744,0.832837932075578
2003-09-09,0,3.597993,3.052535,0,3.729822,3.1794834,0,3.729822,3.1794834,0.1705135090405,0.062642578314829,3.729822,264.65179551653,232.442769367824,0.775586558502569
2003-09-10,0,3.8506153,3.258432,0.001198652835834,3.7526457,3.1838932,0.000991845811531,3.7526457,3.1838932,0.145524460301806,0.045312310359984,3.7526457,260.900141662341,231.742615787542,0.742707706568559
2003-09-11,0,3.7011154,3.1242735,0,3.6318676,3.069431,0,3.6318676,3.069431,0.144054516258353,0.042353484123791,3.6318676,257.268274062341,231.044571178157,0.723429858920578
2003-09-12,0.365670595607192,2.992591,2.6341946,0.271533464273477,3.113167,2.6975284,0.287775214568819,3.113167,2.6975284,0.148464348388711,0.040155498919762,3.113167,254.44288227691,230.348629187124,0.711743244536792
2003-09-13,1.08276147349646,2.6922057,2.4271498,1.16383035893296,2.7284777,2.401442,1.14984331086286,2.7284777,2.401442,0.144054516258353,0.072702587517885,2.7284777,252.624331434823,229.809337837534,0.723155849386425
2003-09-14,0.109979615238964,3.077725,2.6562927,0.193943159997425,2.9997842,2.5787888,0.179456687926816,2.9997842,2.5787888,0.173453397127405,0.109899260201455,2.9997842,249.80400392275,229.117116560414,0.728714730750862
2003-09-15,0.091077069567893,3.2460256,2.7694151,0.10656035733453,3.2722332,2.7846057,0.103888981133613,3.2722332,2.7846057,0.403254649253825,0.159184851507184,3.2722332,246.635659703884,228.426980360866,0.712121398430332
2003-09-16,0.230515717852651,3.3188462,2.9355857,0.071511966908383,3.15463,2.737683,0.098945341802219,3.15463,2.737683,0.277329442864721,0.121988178823615,3.15463,243.579975045686,227.738922958316,0.701943104735407
2003-09-17,0.942519983062925,3.2786465,3.0002584,0.716280820788346,3.2653563,2.996216,0.755314514817749,3.2653563,2.996216,0.145524460301806,0.078958391560122,3.2653563,241.049638383138,227.066060574704,0.696931495290527
2003-09-18,7.91583135916353,3.3398788,3.1319726,17.5160446742729,3.2332485,3.0419555,15.8596922358551,3.2332485,3.0419555,0.230291233474238,0.068475692894753,3.2332485,245.651895675828,231.574899199159,1.31883516065052
2003-09-19,15.8302735160634,2.9554603,2.7658405,8.03351784150086,2.8801608,2.7236636,9.37871454394507,2.8801608,2.7236636,0.238620916387136,0.06999737495908,2.8801608,247.486305676621,233.891038053654,2.03191730478441
2003-09-20,9.80322835162656,2.974237,2.7047782,8.1022613829078,2.8818781,2.6548238,8.3957341115188,2.8818781,2.6548238,0.280759312299443,0.067376700292738,2.8818781,248.839208064013,235.873395938794,2.13421835409861
2003-09-21,5.09792767910541,2.9897594,2.8013704,4.12994077913793,2.8473032,2.7028394,4.29695034601117,2.8473032,2.7028394,0.277329442864721,0.201200184061125,2.8473032,248.340085513368,236.420718311725,1.98212276649321
2003-09-22,4.66101541912272,2.6007721,2.4703174,8.66778484814429,2.5444324,2.45523,7.97648538480582,2.5444324,2.45523,0.640895602945326,0.604361393215538,2.5444324,249.826896430049,238.255423750016,1.8820996815195
2003-09-23,11.0538212617431,2.8547852,2.7774472,24.7636544122654,2.8051498,2.7399118,22.3982574336709,2.8051498,2.7399118,0.438533306296687,1.1260447276026,2.8051498,257.577103294355,245.179042063833,2.6036860750333
2003-09-24,65.5797017604278,1.757959,1.6414069,44.1219264427328,1.8473097,1.7535771,47.8240981947701,1.8473097,1.7535771,0.866777004289206,2.22064135920909,1.8473097,277.151866116521,261.43036274036,4.78323939163358
2003-09-25,2.30523537006544,1.5272847,1.4908061,3.03287734067371,1.5746137,1.5442517,2.90733517706158,1.5746137,1.5442517,1.20094428350076,3.07286785312514,1.5746137,277.180012466891,261.476645523903,5.19122264851171
2003-09-26,0.54109303390515,2.0435479,1.9612856,3.11909572192011,1.928353,1.8620242,2.67430549696585,1.928353,1.8620242,0.787890007290584,1.83861462317034,1.928353,276.760108361485,261.434126672556,3.44156644579919
2003-09-27,3.42778038930984,2.2539842,2.167213,2.1323368777907,2.2785647,2.2110507,2.35584347633598,2.2785647,2.2110507,0.828558459159439,1.25936098401621,2.2785647,275.86247510744,261.269798089065,2.43906617899211
2003-09-28,7.74748057627526,2.5071235,2.3818812,11.544209600492,2.5514848,2.443575,10.8891490131365,2.5514848,2.443575,0.48949136646971,0.951896669129523,2.5514848,278.164062447728,264.342230698905,2.26756137068414
2003-09-29,0.589719542552655,2.5345771,2.3287194,0.552959250486614,2.4354115,2.292002,0.559301609555457,2.4354115,2.292002,0.850117638463411,0.910388563930358,2.4354115,276.287952557284,263.54599100624,2.09638304394323
2003-09-30,0.104390244658934,3.429587,3.1540532,0.356174948413159,3.3438632,3.1360514,0.312733808677122,3.3438632,3.1360514,0.428733679340337,0.807505948803304,3.3438632,273.256823165961,262.752149710708,1.52109992768173
2003-10-01,3.44503964173421,3.6393409,3.437796,1.57946286417516,3.4810545,3.3259788,1.9013361963427,3.4810545,3.3259788,0.235681028300231,0.478569009231104,3.4810545,270.980006720046,262.406831018347,1.25452493892737
2003-10-02,6.09821372381771,3.157145,3.0883307,8.01482050198593,3.2025774,3.123926,7.68414281784829,3.2025774,3.123926,0.135724833345455,0.314480959961086,3.2025774,271.388047229411,264.225510991633,1.4286484159864
2003-10-03,5.58096217643427,3.188526,3.0430133,4.27571953692004,3.098185,2.9712377,4.50091680743657,3.098185,2.9712377,0.21412184899626,0.306957087531909,3.098185,270.575743964739,264.84814688384,1.64751482226958
2003-10-04,5.6468785829843,2.8880904,2.8137474,6.00261566105812,2.8382494,2.764681,5.94123931947783,2.8382494,2.764681,0.240090860430588,0.393101199951357,2.8382494,270.628076811924,266.004605916725,1.68983333540853
2003-10-05,9.12911320309712,1.5167612,1.5108497,3.81226252560273,1.8311613,1.7948672,4.72959407939421,1.8311613,1.7948672,0.252340394126027,0.746469590445265,1.8311613,271.183056078128,266.704525753834,1.72479155092143
2003-10-06,2.67355695807412,1.4358404,1.4354715,5.13457127511306,1.6560704,1.6410199,4.70996539078428,1.6560704,1.6410199,0.320937782820481,0.504183990647289,1.6560704,271.900995619347,267.39724106367,1.68880509867334
2003-10-07,31.4167925494722,0.66604614,0.66604614,19.8816901508894,0.59037656,0.5903295,21.8718745766544,0.59037656,0.5903295,0.3130980812554,0.445852844848055,0.59037656,280.704009358641,274.581659345573,2.47532402754993
2003-10-08,2.98738144409606,2.4530022,2.3040907,3.74751309901523,2.4248211,2.3151443,3.61636539670877,2.4248211,2.3151443,0.571808232903055,0.603008786936136,2.4248211,280.150398087066,274.868486450554,2.87388409030054
2003-10-09,1.01698234293285,2.8083494,2.6528063,2.48613777465347,2.7696452,2.644041,2.23266015889081,2.7696452,2.644041,0.386105302080212,0.740805551650267,2.7696452,278.702704782636,274.621948383218,2.18158563678298
2003-10-10,0.008033946589648,2.9991868,2.8390546,0.025088382243261,3.0446827,2.9071443,0.022145931366478,3.0446827,2.9071443,0.215101811691895,0.573674138251594,3.0446827,275.680168014003,273.794744590614,1.65583292926254
2003-10-11,0,3.6150737,3.4091048,0,3.5977714,3.4186585,0,3.5977714,3.4186585,0.212161923604989,0.393101199951357,3.5977714,272.082396614003,272.970032463801,1.28897106276765
2003-10-12,0,3.4476295,3.2400248,0,3.4316165,3.2423043,0,3.4316165,3.2423043,0.135724833345455,0.279820424051396,3.4316165,268.650780114003,272.147804497497,1.08318765609119
2003-10-13,0,3.2173908,3.0040305,0,3.184339,2.9826791,0,3.184339,2.9826791,0.109265840563309,0.176176967892178,3.184339,265.466441114003,271.328053209026,0.96727821462446
2003-10-14,0,3.228255,3.0061476,0,3.2687724,3.0459979,0,3.2687724,3.0459979,0.080356941042075,0.140586515165399,3.2687724,262.197668714003,270.510771138252,0.901515539613407
2003-10-15,0.003508984550723,3.1279206,2.906893,0.009833183615885,3.247786,3.014478,0.00874205134617,3.247786,3.014478,0.055367892303381,0.117338594738169,3.247786,258.958624765349,269.695950847509,0.863734588788078
2003-10-16,0,3.1295257,2.930306,0.000855981006519,3.2418163,3.0145895,0.000708296139368,3.2418163,3.0145895,0.021069197956154,0.079465618914898,3.2418163,255.717516761488,268.883584921535,0.84156878993175
2003-10-17,0.021589253414806,2.5370119,2.3477783,0.048281195271589,2.3940215,2.2048385,0.043675957707605,2.3940215,2.2048385,0.023519104695241,0.075323262184228,2.3940215,253.367171219196,268.073665967403,0.828118440212559
2003-10-18,0.884394602543861,2.622786,2.4267256,0.540245871189068,2.686468,2.4941242,0.599622842590064,2.686468,2.4941242,0.045078283999213,0.066108631905798,2.686468,251.280326061786,267.266186614455,0.819533972262362
2003-10-19,0,1.9814024,1.927662,0.001893496433678,2.2118795,2.1533325,0.001566806043206,2.2118795,2.1533325,0.049978097477388,0.058331145799234,2.2118795,249.070013367829,266.461139514235,0.813667583610558
2003-10-20,0.205170472887449,2.329301,2.3005502,0.49741451604226,2.512173,2.4955924,0.44699281001989,2.512173,2.4955924,0.165613695562324,0.047172143994163,2.512173,247.004833177849,265.658517340423,0.809320939061264
2003-10-21,1.4329287221638,1.830205,1.820502,2.52457399069081,1.9642385,1.9602964,2.33622929015464,1.9642385,1.9602964,0.183743005431573,0.057063077412294,1.9642385,246.50099286461,265.423960269656,0.874361515885129
2003-10-22,9.96760148270119,1.7896001,1.7896001,14.0507210037518,1.8628737,1.8624935,13.3462486397664,1.8628737,1.8624935,0.327307540342108,0.071519057023408,1.8628737,251.163787652654,269.030225354073,1.44357106126456
2003-10-23,11.9496896836132,1.1017098,1.1017098,30.8293621165076,1.1058054,1.1058054,27.5719978843005,1.1058054,1.1058054,0.409624406775453,0.131540960671895,1.1058054,262.894735527744,277.723001842267,2.8512518155811
2003-10-24,20.1824560378452,0.47352073,0.4677781,20.6542765875167,0.9308516,0.92023546,20.5728720318365,0.9308516,0.92023546,0.48557151568717,1.11251866480857,0.9308516,271.216220775597,284.157847270986,4.00639596638405
2003-10-25,4.12638551853521,3.2156804,3.1060553,2.50554594715511,3.1281242,3.0568492,2.78519406468677,3.1281242,3.0568492,0.911855288288419,1.47349546562412,3.1281242,269.663337863363,284.076829163222,3.60083979908389
2003-10-26,0,3.2849479,3.1786437,0,3.2426057,3.1698632,0,3.2426057,3.1698632,0.561028643251069,1.44221644541294,3.2426057,266.420732163363,283.221145807036,2.48353997165894
2003-10-27,0,3.045543,2.9516597,0,3.0512142,2.986946,0,3.0512142,2.986946,0.242050785821859,0.793472658654503,3.0512142,263.369517963363,282.368039901493,1.76334538985185
2003-10-28,0,2.5913708,2.5797963,0,2.6988032,2.6847193,0,2.6988032,2.6847193,0.135724833345455,0.470030682092375,2.6988032,260.670714763363,281.517503682913,1.36038887255224
2003-10-29,43.908339045629,2.4880624,2.4544687,30.3002886195557,2.1944182,2.168793,32.6481247370809,2.1944182,2.168793,0.166103676910142,0.399018852423743,2.1944182,273.048118190398,292.289262272182,2.56103279852865
2003-10-30,0.085382197683201,2.7762525,2.696193,0.568475668627586,2.721962,2.6658514,0.485126161422507,2.721962,2.6658514,0.262140021082377,2.72583980456593,2.721962,270.811282351821,291.408841797006,3.23856168948666
2003-10-31,0.000306967158689,2.9095128,2.8212128,0.024911001845832,2.8393614,2.7758865,0.020665996914169,2.8393614,2.7758865,0.22196155056134,1.54492998475506,2.8393614,267.992586948735,290.531073284503,2.19551439905458
2003-11-01,0.468008032866679,2.8563874,2.7626553,0.490724819834278,2.880038,2.807164,0.486805427230394,2.880038,2.807164,0.12690516908474,1.04235221406457,2.880038,265.599354375965,289.655948746551,1.61239548499253
2003-11-02,0,2.9049106,2.802097,1.59010557613842E-06,2.7800994,2.7006402,1.31576008368156E-06,2.7800994,2.7006402,0.073987183520447,0.657704803359475,2.7800994,262.819256291725,288.783460219088,1.28588835643011
2003-11-03,0,2.8368936,2.7263596,0,2.8485394,2.7549756,0,2.8485394,2.7549756,0.062717612520644,0.393101199951357,2.8485394,259.970716891725,287.913599762045,1.10255639132145
2003-11-04,0.403505531252487,2.8027844,2.6909533,0.261072093569025,2.7364452,2.6323202,0.285646544632177,2.7364452,2.6323202,0.088196642607155,0.27102848323528,2.7364452,257.519918236357,287.046359459266,0.999109780831048
2003-11-05,0.051442329823411,2.909934,2.7817838,0.227406500399487,2.9066548,2.7826538,0.197046895510445,2.9066548,2.7826538,0.144544497606171,0.201876487200826,2.9066548,254.810310331868,286.181731418441,0.940237173496116
2003-11-06,3.5595053484646,2.988705,2.8497448,1.81914657532835,2.9652493,2.8227654,2.1194156847406,2.9652493,2.8227654,0.205302184735544,0.184292605568593,2.9652493,253.185759638724,285.821294492349,0.967470113395056
2003-11-07,0,2.8970604,2.7581537,0,2.941714,2.788052,0,2.941714,2.788052,0.216571755735347,0.184292605568593,2.941714,250.244045638724,284.960356536722,0.981893517622036
2003-11-08,0,1.9441646,1.8602991,0,2.0296228,1.9252363,0,2.0296228,1.9252363,0.216571755735347,0.153858964282037,2.0296228,248.214422838724,284.102011859405,0.927849809677994
2003-11-09,4.36918854542188,2.8761132,2.7288833,2.42547574288038,2.8630564,2.6917748,2.76083010845602,2.8630564,2.6917748,0.228331308082968,0.147095932885024,2.8630564,247.00207005412,283.962922715334,0.983487942973929
2003-11-10,0,2.7285452,2.5838444,0,2.7407932,2.5649056,0,2.7407932,2.5649056,0.22784132673515,0.120466496759287,2.7407932,244.26127685412,283.10758246299,1.01392990075511
2003-11-11,0,2.2081244,2.0892143,0,2.3427098,2.185114,0,2.3427098,2.185114,0.238130935039318,0.109899260201455,2.3427098,241.91856705412,282.254818627807,0.943253052161139
2003-11-12,0,2.3774292,2.2412584,0,2.3709328,2.200256,0,2.3709328,2.200256,0.228331308082968,0.115816912673841,2.3709328,239.54763425412,281.404623449219,0.902683013752646
2003-11-13,0,2.9323647,2.7634666,0,2.8935177,2.6820717,0,2.8935177,2.6820717,0.212161923604989,0.109899260201455,2.8935177,236.65411655412,280.556989190034,0.878913921017652
2003-11-14,0,2.8867583,2.7166853,0,2.8241184,2.6096938,0,2.8241184,2.6096938,0.215101811691895,0.099754713105936,2.8241184,233.82999815412,279.711908136367,0.864522010485933
2003-11-15,0,2.804342,2.635323,0,2.787764,2.5675313,0,2.787764,2.5675313,0.194522595083558,0.094682439558176,2.787764,231.04223415412,278.869372597567,0.855365324730244
2003-11-16,0,2.788731,2.6150331,0,2.7588594,2.5337605,0,2.7588594,2.5337605,0.228331308082968,0.094682439558176,2.7588594,228.28337475412,278.029374906152,0.849132927400251
2003-11-17,0,2.7968173,2.6180801,0,2.775769,2.5429852,0,2.775769,2.5429852,0.240580841778406,0.086651339774224,2.775769,225.50760575412,277.19190741773,0.844535465439953
2003-11-18,0,2.7408612,2.5607343,0,2.735265,2.4984944,0,2.735265,2.4984944,0.216571755735347,0.089610166010417,2.735265,222.77234075412,276.35696251094,0.840853558725533
2003-11-19,0,2.7906234,2.6024818,0,2.7644484,2.519771,0,2.7644484,2.519771,0.134254889302003,0.081156376764151,2.7644484,220.00789235412,275.524532587375,0.837685832683026
2003-11-20,0,2.766184,2.5747056,0,2.7445226,2.495792,0,2.7445226,2.495792,0.08721667991152,0.076929482141018,2.7445226,217.26336975412,274.694610071518,0.834808337896249
2003-11-21,0,2.6692193,2.4785933,0,2.6720853,2.4249477,0,2.6720853,2.4249477,0.066147481955366,0.065094177196246,2.6720853,214.59128445412,273.867187410667,0.832096115960028
2003-11-22,0,2.741668,2.5396202,0,2.7099166,2.4538064,0,2.7099166,2.4538064,0.049978097477388,0.06171266149774,2.7099166,211.88136785412,273.042257074873,0.829479438644897
2003-11-23,0,2.274979,2.099656,0,2.3987725,2.1621797,0,2.3987725,2.1621797,0.026948974129964,0.06171266149774,2.3987725,209.48259535412,272.219811556867,0.826919392374156
2003-11-24,0,2.6764762,2.4660919,0,2.5934865,2.341933,0,2.5934865,2.341933,0.029888862216869,0.036520369543868,2.5934865,206.88910885412,271.399843371994,0.824394256048739
2003-11-25,0,2.640822,2.42476,0,2.6126714,2.3520825,0,2.6126714,2.3520825,0.12690516908474,0.051568114402221,2.6126714,204.27643745412,270.582345058144,0.821891900814506
2003-11-26,0,2.4820673,2.2704296,0,2.5107372,2.253265,0,2.5107372,2.253265,0.173453397127405,0.06171266149774,2.5107372,201.76570025412,269.767309175681,0.819405549657359
2003-11-27,0,2.5434282,2.3162048,0,2.5541546,2.2840235,0,2.5541546,2.2840235,0.219021662474435,0.05883837315401,2.5541546,199.21154565412,268.954728307383,0.816931411550187
2003-11-28,0,2.47327,2.241858,0,2.503311,2.2315147,0,2.503311,2.2315147,0.21608177438753,0.068475692894753,2.503311,196.70823465412,268.144595058367,0.814467361470211
2003-11-29,0,2.6487896,2.3842223,0,2.6046965,2.3097787,0,2.6046965,2.3097787,0.240090860430588,0.071772670700796,2.6046965,194.10353815412,267.336902056025,0.812012203939768
2003-11-30,0,2.5842118,2.3102129,0,2.5427992,2.2421823,0,2.5427992,2.2421823,0.228331308082968,0.076929482141018,2.5427992,191.56073895412,266.531641949956,0.809565262132854
2003-12-01,0,2.2283514,1.9776968,0,2.2699134,1.985685,0,2.2699134,1.985685,0.258710151647655,0.057992994229383,2.2699134,189.29082555412,265.7288074119,0.807126148624881
2003-12-02,0,2.095396,1.848778,0,2.1829193,1.8994235,0,2.1829193,1.8994235,0.264589927821465,0.063234343562068,2.1829193,187.10790625412,264.928391135671,0.804694637486776
2003-12-03,0,2.4098318,2.1131303,0,2.4177082,2.0947561,0,2.4177082,2.0947561,0.283699200386348,0.063234343562068,2.4177082,184.69019805412,264.130385837092,0.802270592922251
2003-12-04,0,2.4980059,2.1721067,0,2.4746456,2.1294618,0,2.4746456,2.1294618,0.287619051168889,0.063234343562068,2.4746456,182.21555245412,263.334784253923,0.79985392945223
2003-12-05,0,2.5039692,2.157638,0,2.4762738,2.1163182,0,2.4762738,2.1163182,0.286639088473254,0.058331145799234,2.4762738,179.73927865412,262.541579145802,0.797444589700426
2003-12-06,0,2.502209,2.1360848,0,2.4686928,2.0939124,0,2.4686928,2.0939124,0.218531681126617,0.063234343562068,2.4686928,177.27058585412,261.750763294176,0.795042531999141
2003-12-07,0,2.4695437,2.087777,0,2.4587116,2.0681071,0,2.4587116,2.0681071,0.133274926606367,0.058331145799234,2.4587116,174.81187425412,260.962329502234,0.792647723474067
2003-12-08,0,2.4890783,2.0819764,0,2.4589887,2.0506032,0,2.4589887,2.0506032,0.094076418780965,0.038549278962972,2.4589887,172.35288555412,260.176270594845,0.790260136185996
2003-12-09,0,2.5028949,2.0702991,0,2.471789,2.0420396,0,2.471789,2.0420396,0.08133690373771,0.032800702275511,2.471789,169.88109655412,259.392579418488,0.787879744978079
2003-12-10,0,2.5453458,2.0799515,0,2.5132947,2.0554047,0,2.5132947,2.0554047,0.070067332737906,0.030095489716706,2.5132947,167.36780185412,258.611248841192,0.785506526274647
2003-12-11,0,2.4468806,1.9758291,0,2.4472487,1.9801254,0,2.4472487,1.9801254,0.070067332737906,0.02544590563126,2.4472487,164.92055315412,257.832271752466,0.783140457410962
2003-12-12,0,2.3195672,1.849563,0,2.3415816,1.8751123,0,2.3415816,1.8751123,0.064677537911914,0.023332458319693,2.3415816,162.57897155412,257.055641063239,0.780781516259166
2003-12-13,0,2.408044,1.8959512,0,2.394717,1.897444,0,2.394717,1.897444,0.075457127563899,0.021388086793052,2.394717,160.18425455412,256.281349705794,0.778429681019511
2003-12-14,0,1.2908256,1.0992272,0,1.4219255,1.1835289,0,1.4219255,1.1835289,0.106325952476403,0.015132282750816,1.4219255,158.76232905412,255.5093906337,0.776084930103785
2003-12-15,1.07961940441008,2.0975525,2.0975525,0.91517584338916,1.7068822,1.6182584,0.943547764457873,1.7068822,1.6182584,0.141604609519265,0.03085633074887,1.7068822,157.916037901391,254.794857029685,0.779902227946738
2003-12-16,58.5468548079138,0.83904755,0.8340527,42.5071289514552,1.1960613,1.0216298,45.2745090324286,1.1960613,1.0216298,0.358176365254613,0.136613234219654,1.1960613,185.732083081677,264.831647343244,1.98703848586346
2003-12-17,0.14525090738102,2.2672367,2.2502358,0.32616964677788,2.3392527,2.0939095,0.294955215876882,2.3392527,2.0939095,1.2636618960214,0.725335117329601,2.3392527,183.687785597553,264.033933451933,2.66146920257091
2003-12-18,0,2.3121393,2.2837472,0,2.3117375,2.0515296,0,2.3117375,2.0515296,0.67176442785783,0.578239184444577,2.3117375,181.376048097553,263.238622398269,1.83702968129235
2003-12-19,0,2.4733758,2.4334595,0,2.4457223,2.1589944,0,2.4457223,2.1589944,0.27144966669091,0.33688350146369,2.4457223,178.930325797553,262.445706944534,1.37598876440291
2003-12-20,0,2.382869,2.3346715,0,2.3887355,2.090624,0,2.3887355,2.090624,0.224901438648245,0.234000886336636,2.3887355,176.541590297553,261.65517987481,1.11770235784954
2003-12-21,0,2.4398828,2.3780167,0,2.4115825,2.1002333,0,2.4115825,2.1002333,0.140134665475813,0.118691201017571,2.4115825,174.130007797553,260.867033994914,0.972542145746427
2003-12-22,0,2.3989491,2.320814,0,2.372125,2.0480237,0,2.372125,2.0480237,0.129355075823827,0.089272014440566,2.372125,171.757882797553,260.081262132335,0.890501710275217
2003-12-23,0,2.5299304,2.4306679,0,2.493381,2.137786,0,2.493381,2.137786,0.099466213606958,0.05376609960625,2.493381,169.264501797553,259.297857136165,0.843680915459304
2003-12-24,0,1.8677765,1.782439,0,2.0364137,1.7023517,0,2.0364137,1.7023517,0.08721667991152,0.045650461929835,2.0364137,167.228088097553,258.516811877037,0.816513403389359
2003-12-25,0,1.037763,0.9849963,0,0.8969349,0.7734876,0,0.8969349,0.7734876,0.08721667991152,0.042099870446403,0.8969349,166.331153197553,257.738119247056,0.800314212257924
2003-12-26,2.25119123928074,0.8516877,0.80798316,3.03495179032845,1.0778478,0.8722306,2.89972732648092,1.0778478,0.8722306,0.099466213606958,0.049539204983117,1.0778478,167.31821474641,257.515009543219,0.852453867509158
2003-12-27,3.20702890280707,1.7321348,1.6340175,4.02208105969317,1.6595299,1.4038538,3.88145776510603,1.6595299,1.4038538,0.125925206389105,0.045650461929835,1.6595299,168.323312200142,257.545493875858,0.971661949090199
2003-12-28,0.061343025158099,1.6558269,1.5503772,0.130855441487799,1.6255852,1.3531536,0.11886226420052,1.6255852,1.3531536,0.119555448867477,0.045650461929835,1.6255852,166.816589264343,256.769727005961,0.97584836098785
2003-12-29,0.339494484856969,2.251814,2.0975964,1.11453287826007,2.2794156,1.8747858,0.980813273192312,2.2794156,1.8747858,0.137684758736725,0.047763909241401,2.2794156,165.416941621777,256.063250253624,0.894414932961012
2003-12-30,0.008505995264208,2.3743744,2.1963546,0.020058767221111,2.3523853,1.9161197,0.018065534219489,2.3523853,1.9161197,0.093586437433148,0.045650461929835,2.3523853,163.082621855997,255.291948130821,0.847999369493807
2003-12-31,0,2.434239,2.2337081,0,2.4254546,1.9670728,0,2.4254546,1.9670728,0.093586437433148,0.046664916639387,2.4254546,160.657167255997,254.522969289331,0.813580551243858
2004-01-01,0,2.396203,2.1974053,0,2.4153926,1.9459509,0,2.4153926,1.9459509,0.106815933824221,0.04581953771476,2.4153926,158.241774655997,253.756306731073,0.793351723912879
2004-01-02,0,2.409466,2.188878,0,2.3971922,1.9082716,0,2.3971922,1.9082716,0.08721667991152,0.032208937028272,2.3971922,155.844582455997,252.991953479044,0.781043020166913
2004-01-03,0,2.444711,2.1992126,0,2.4369795,1.9211296,0,2.4369795,1.9211296,0.08133690373771,0.027559352942826,2.4369795,153.407602955997,252.229902577255,0.773156277887664
2004-01-04,0,1.9697058,1.7534505,0,2.1113887,1.6171285,0,2.1113887,1.6171285,0.075457127563899,0.027643890835289,2.1113887,151.296214255997,251.470147090672,0.767739755009844
2004-01-05,0,1.7834202,1.5743622,0,2.0239966,1.5359399,0,2.0239966,1.5359399,0.065167519259731,0.028066580297602,2.0239966,149.272217655997,250.712680105149,0.763704505050091
2004-01-06,0,2.3987453,2.0993576,0,2.397786,1.8283917,0,2.397786,1.8283917,0.059287743085921,0.022487079395067,2.397786,146.874431655997,249.957494727367,0.760442961880724
2004-01-07,0,2.4196014,2.094906,0,2.3805916,1.802953,0,2.3805916,1.802953,0.053897948259928,0.021979852040291,2.3805916,144.493840055997,249.20458408477,0.757616136383784
2004-01-08,0,2.5765367,2.2047617,0,2.545503,1.9087135,0,2.545503,1.9087135,0.048018172086118,0.021219011008127,2.545503,141.948337055997,248.453941325504,0.75503488688558
2004-01-09,0,2.515834,2.1257396,0,2.4849412,1.8403215,0,2.4849412,1.8403215,0.038708526477585,0.015470434320666,2.4849412,139.463395855997,247.705559618353,0.752593676261605
2004-01-10,0,2.5303833,2.1107385,0,2.5045688,1.8305066,0,2.5045688,1.8305066,0.031358806260322,0.013779676471413,2.5045688,136.958827055997,246.959432152679,0.750233612977435
2004-01-11,0,2.5542095,2.101957,0,2.5349612,1.8261877,0,2.5349612,1.8261877,0.023519104695241,0.011581691267384,2.5349612,134.423865855997,246.215552138358,0.747921830542812
