Date,Pptn_us,PET_us,ET_us,Pptn_us_ds,PET_us_ds,ET_us_ds,Pptn_total,PET_total,ET_total,live_St_us,Res_outflow,Q_ds,ET_us_sim,SM_us_sim,GW_us_sim,Ot_sim,St_us_sim,ET_us_ds_sim,SM_us_ds_sim,GW_us_ds_sim,Q_ds_sim
2010-09-06,0,3.3676891,1.3064693,5.37708806991577,3.2642941,0.9900352,4.45745515823364,3.2924929,1.0763354,18.374,0.001,1.43198,2.52842894731793,67.2588313646908,0.006033058290789,0.205048876691834,18.2386983693575,3.2642941,64.1334822590222,0.009244880217637,0.376404086685931
2010-09-07,30.2641010284424,0.54088426,0.54088426,36.2873039245605,0.585359,0.5329242,35.2571678161621,0.57322955,0.53509516,18.401,0.274,1.62159,0.54088426,96.8643336204705,0.041630470371397,0.20465326504085,18.2237336080822,0.585359,99.7005995605652,0.04943804894241,1.01406123014637
2010-09-08,0,2.8363352,2.808061,0,2.8488173,2.7349675,0,2.8454132,2.7549021,18.596,0.354,10.188,2.8363352,94.0279984204705,0.03123502329913,0.204233730869181,18.3172172911186,2.8488173,96.8517822605652,0.037092989745336,7.35862167741126
2010-09-09,0,3.0398,2.9866035,0.010726364329457,3.17798,3.075288,0.008891855366528,3.1402946,3.0511014,18.566,0.006,7.4429,3.0398,90.9881984204705,0.023435398922793,0.206862999905517,18.3134125377408,3.17798,93.6845286248946,0.027830586313193,1.13746850466003
2010-09-10,0.042295083403587,3.1985137,3.0856125,0,2.9266157,2.653988,0.007233644835651,3.0007699,2.7717037,18.551,0.001,4.4997,3.1985137,87.8319798038741,0.017583400447976,0.206755595478842,18.3061041244433,2.9266157,90.7579129248946,0.020881075908244,0.907061908129806
2010-09-11,1.66593289375305,3.363433,3.1200564,0.604677081108093,3.4193954,2.754872,0.786181569099426,3.4041328,2.8544679,18.536,0.001,3.3111,3.363433,86.1344796976271,0.013192690780833,0.206549380074869,18.2961777964146,3.4193954,87.9431946060027,0.015666911439776,0.732109477318188
2010-09-12,0,3.1552684,2.951608,0,3.2991276,2.902107,0,3.259893,2.9156075,18.581,0.001,3.2545,3.120697257006,83.0137824406211,0.009898374922054,0.206269494858252,18.2842980811151,3.18622794428812,84.7569666617146,0.011754763745909,0.600718376801241
2010-09-13,0,3.3382123,2.8601,0,3.3267303,2.6407063,0,3.3298616,2.7005408,18.551,0.001,3.0564,3.00763276292567,80.0061496776955,0.007426674946394,0.20593483073675,18.2709635256453,3.07078923912799,81.6861774225866,0.008819509272984,0.502011476313311
2010-09-14,0,3.3651283,2.4618824,0,3.4013033,2.2714827,0,3.3914373,2.3234098,18.536,0.001,2.9432,2.89866465461071,77.1074850230847,0.005572177371916,0.205559570555271,18.2565481425217,2.95953293864262,78.726644483944,0.006617210307041,0.42782777594898
2010-09-15,0,3.190667,2.3924139,0,3.1582253,2.187486,0,3.1670732,2.2433755,18.493,0.001,2.43946,2.793644517862,74.3138405052227,0.004180762035258,0.205154355642165,18.2413325069119,2.8523075121228,75.8743369718212,0.004964842248279,0.372044149081163
2010-09-16,0,3.2847664,1.988131,0,3.2533393,1.837027,0,3.2619102,1.8782371,18.467,0.001,2.11967,2.69242931560448,71.6214111896183,0.003136793757419,0.204727166044483,18.225527089006,2.74896691889618,73.125370052925,0.003725083140258,0.330066460713526
2010-09-17,0,3.0192635,1.8951281,0.695624053478241,3.0804188,1.7884209,0.576652884483337,3.06374,1.8175229,18.44,0.001,1.93572,2.59488119307114,69.0265299965471,0.00235351234861,0.204283983515645,18.2092897602516,3.0804188,70.7405753064033,0.002794901370058,0.298447762459557
2010-09-18,0,3.0519187,1.6508217,0,2.9290593,1.8539213,0,2.9625664,1.7985306,18.413,0.001,1.83667,2.5008672900453,66.5256627065018,0.001765822302458,0.203829290198634,18.1927389281737,2.56296804825072,68.1776072581525,0.002096993107061,0.274601829711409
2010-09-19,0,2.1503255,1.5081421,0.01914156973362,2.1106052,1.4126219,0.01586782373488,2.121438,1.4386728,18.401,0.001,1.84233,2.1503255,64.3753372065018,0.00132488295874,0.203366443345487,18.1759633913077,2.1106052,66.0861436278862,0.001573357878804,0.256588232018769
2010-09-20,0,1.6409245,0.8893943,0.006015461869538,1.4872954,0.8697191,0.004986649379134,1.5291942,0.87508506,18.361,0,1.698,1.6409245,62.7344127065018,0.000994049543896,0.20289795667648,18.1590297332403,1.4872954,64.6048636897557,0.001180478374707,0.242951073600388
2010-09-21,0,2.332246,1.1661777,0.153849244117737,2.30768,1.316086,0.127536714076996,2.3143797,1.2752019,18.349,0.001,1.6414,2.27290058917551,60.4615121173263,0.000745827764786,0.202425711520719,18.1419878702576,2.30768,62.4510329338734,0.000885703889703,0.232598001794126
2010-09-22,3.16188144683838,1.8113818,1.0473214,2.46274590492249,1.8679132,1.2825392,2.5823175907135,1.8524956,1.2183889,18.323,0.001,1.57631,1.8113818,61.8070815665158,0.00211389210936,0.201951115195922,18.1248752136631,1.8679132,63.0433444009688,0.001459343188529,0.224709428061964
2010-09-23,0,1.8663882,1.0033735,0,2.0072849,1.2848368,0,1.9688586,1.2080741,18.311,0.001,1.56782,1.8663882,59.9406933665158,0.001586037070892,0.201475219774138,18.1122884072509,2.0072849,61.0360595009688,0.00109493402521,0.349181407330452
2010-09-24,0,2.72797,1.3041841,0,2.8101497,1.8382269,0,2.787737,1.6925792,18.286,0.001,1.55367,2.17168267607329,57.7690106904425,0.00118999147549,0.201125616134759,18.0956255028448,2.21136836411837,58.8246911368504,0.000821520618992,0.229023026363678
2010-09-25,11.8031063079834,1.6538763,1.599614,8.15274429321289,1.954957,1.8493896,8.77705860137939,1.872844,1.781269,18.272,0.001,1.53103,1.6538763,67.8837131749602,0.01177886368388,0.200663357469852,18.0788241592178,1.954957,65.0003927235333,0.007579476827392,0.221794524580613
2010-09-26,0,2.616225,1.4659477,0,2.591135,2.147328,0,2.5979776,1.9614968,18.26,0.001,1.60744,2.45946243878357,65.4242507361766,0.008837591271994,0.200197904275278,18.0939233551483,2.35499823054288,62.6453944929904,0.005686823453753,1.35937708866849
2010-09-27,0,2.5928862,1.724371,0,2.6685586,2.171051,0,2.6479204,2.0492294,18.223,0.001,1.54235,2.37035482806409,63.0538959081125,0.006630777092506,0.200616172782077,18.0805705562872,2.26967541273393,60.3757190802565,0.004266780113012,0.343274572828771
2010-09-28,0,2.690255,2.0278294,0,2.7309272,2.0024455,0,2.719835,2.0093684,18.197,0,1.46594,2.2844756326938,60.7694202754187,0.00497502130358,0.200246255091783,18.0662557723648,2.18744388524717,58.1882751950093,0.003201332462815,0.307965502154555
2010-09-29,0,2.7951355,1.714447,0,2.8657079,1.7620797,0,2.8464608,1.7490888,18.173,0,1.4433,2.2017078854958,58.5677123899229,0.003732720407545,0.199850142038239,18.0512294625713,2.10819164901716,56.0800835459922,0.002401935245319,0.280789635317416
2010-09-30,0,2.71562,1.2615854,0,2.7794192,1.4924475,0,2.7620194,1.4294851,18.147,0,1.37538,2.12193885707518,56.4457735328477,0.002800631553251,0.199434846090093,18.0356795038012,2.03181076276318,54.048272783229,0.001802153631252,0.260281223779436
2010-10-01,0,2.7051332,1.1416854,0,2.7514944,1.3109893,0,2.7388506,1.2648154,18.122,0,1.33293,2.04505990228199,54.4007136305657,0.002101292419654,0.199005623206079,18.0197468184017,1.95819719597356,52.0900755872554,0.001352142076671,0.244775824208726
2010-10-02,0,2.672639,1.0943497,0,2.7278247,1.2656574,0,2.712774,1.218937,18.096,0,1.32161,1.97096631223689,52.4297473183288,0.001576583620138,0.198566411370851,18.0035370995593,1.88725068721651,50.2028249000389,0.001014501851451,0.233024612069437
2010-10-03,0,2.459544,0.9774349,0,2.550196,1.1497607,0,2.5254724,1.1027627,18.07,0,1.31312,1.899557171718,50.5301901466108,0.001182898623742,0.198120160029141,17.98712960874,1.81887460758435,48.3839502924546,0.000761172974612,0.224090598349288
2010-10-04,0,2.433244,0.9252724,0,2.4865518,1.0489956,0,2.4720132,1.015253,18.031,0,1.36406,1.83073522171475,48.6994549248961,0.00088751978403,0.197669077393595,17.9705837763013,1.75297582908529,46.6309744633693,0.000571102257182,0.21727076216864
2010-10-05,0,2.4541357,0.8746179,0,2.4881382,1.0032207,0,2.478865,0.9681472,17.991,0,1.36123,1.76440672696137,46.9350481979347,0.000665899301288,0.197214816005919,17.9539441538396,1.68946459780336,44.9415098655659,0.000428493652609,0.212037627608935
2010-10-06,0,2.430011,0.8485265,0,2.4632776,0.95500493,0,2.4542048,0.9259653,17.964,0,1.31595,1.70048134826981,45.2345668496649,0.000499619149269,0.196758611915216,17.9372441298629,1.62825441165396,43.313255453912,0.000321495508059,0.207995429262195
2010-10-07,0,2.4156559,0.81129146,0,2.449983,0.91366684,0,2.4406207,0.88574624,17.937,0,1.32727,1.63887201948806,43.5956948301768,0.00037486042384,0.196301389037742,17.9205087176002,1.56926190256823,41.7439935513437,0.000241215619117,0.20484722353153
2010-10-08,0,2.4328842,0.7893997,0,2.4701526,0.88897765,0,2.4599884,0.86182004,17.91,0,1.27916,1.57949482891636,42.0162000012605,0.000281254906998,0.195843837392118,17.9037566466482,1.51240672294609,40.2315868283977,0.00018098223287,0.202370212426938
2010-10-09,0,2.4667358,0.7723312,0,2.505434,0.86492884,0,2.49488,0.83967495,17.896,0,1.28765,1.52226890501971,40.4939310962408,0.000211023404124,0.195386471740473,17.8870019322976,1.457611436223,38.7739753921746,0.000135789584167,0.20039722913304
2010-10-10,0,2.5500078,0.74220896,0,2.5866652,0.85979426,0,2.5766675,0.8277256,17.869,0,1.27067,1.46711630628112,39.0268147899596,0.000158329245038,0.194929675537645,17.8702550529705,1.4048014114017,37.3691739807729,0.00010188188573,0.198802846714115
2010-10-11,0,2.4013674,0.694396,0,2.3535893,0.8189148,0,2.3666193,0.7849551,17.842,0,1.27916,1.41396191504554,37.6128528749141,0.000118793220773,0.194473733866403,17.8535238336299,1.35390472140497,36.015269259368,7.64411991056305E-05,0.197492955533001
2010-10-12,0,2.4154794,0.66342443,0,2.396419,0.7645283,0,2.4016173,0.73695445,17.815,0,1.24237,1.36273333520987,36.2501195397042,8.91296443568738E-05,0.194018858117241,17.8368141085853,1.30485204511125,34.7104172142567,5.73532466430719E-05,0.196396943228749
2010-10-13,0,2.3465462,0.6194191,0,2.3871295,0.727903,0,2.3760614,0.6983165,17.788,0,1.13483,1.31336079361969,34.9367587460845,6.68732900035387E-05,0.193565204481078,17.8201302187825,1.25757657293945,33.4528406413173,4.30317020008488E-05,0.195461827382447
2010-10-14,0,2.1643152,0.55227154,0,2.2350817,0.6574681,0,2.2157817,0.6287781,17.761,0,1.1037,1.26577704503844,33.6709817010461,5.0174517672161E-05,0.193112887805399,17.8034753849102,1.21201391585458,32.2408267254627,3.22863566663238E-05,0.194647853276937
2010-10-15,0,2.157448,0.5229906,0,2.1890194,0.6080958,0,2.1804092,0.58488536,17.733,0,1.14615,1.2199172805597,32.4510644204864,3.76455565966738E-05,0.192661991976052,17.7868519873345,1.16810201767004,31.0727247077927,2.42242063017751E-05,0.193925190910835
2010-10-16,0,2.1865323,0.54772586,0,2.2221448,0.6463884,0,2.2124324,0.6194804,17.72,0,1.19992,1.17571903933758,31.2753453811488,2.82451729926581E-05,0.192212577695668,17.7702617761264,1.12578107052735,29.9469436372653,1.81752365872558E-05,0.193271456779065
2010-10-17,0,1.6444539,0.37807217,0,1.7814571,0.46519625,0,1.7440925,0.44143516,17.694,0,1.19992,1.13312212351536,30.1422232576334,2.11921371207903E-05,0.191764688311447,17.7537060286418,1.08499343343803,28.8619502038273,1.36367409064922E-05,0.192669854472805
2010-10-18,0,2.2001648,0.50286835,0,2.29671,0.5956643,0,2.2703798,0.57035637,17.668,0,1.25086,1.09206851623613,29.0501547413973,1.590029828683E-05,0.191318354181392,17.7371856677488,1.04568355377677,27.8162666500505,1.02315423327799E-05,0.192107779577545
2010-10-19,0,2.197047,0.48101655,0,2.1799676,0.54232705,0,2.1846254,0.525606,17.656,0,1.25652,1.05250230262407,27.9976524387732,1.19298721110172E-05,0.190873595945504,17.7207013505307,1.00779789161891,26.8084687584316,7.67664790475187E-06,0.191575772932483
2010-10-20,0,2.05949,0.43880495,0,2.1201463,0.52348197,0,2.1036036,0.5003882,17.642,0,1.26784,1.01436959362853,26.9832828451447,8.95089173912601E-06,0.190430426976512,17.7042535348373,0.971284846819285,25.8371839116123,5.75973016939272E-06,0.191066735264282
2010-10-21,0,2.0964684,0.65823555,0,2.1435165,0.67200977,0,2.1306853,0.6682532,17.616,0,1.2169,0.977618452627397,26.0056643925173,6.71578556584569E-06,0.189988855215908,17.6878425292154,0.936094688732988,24.9010892228793,4.32148146376201E-06,0.190575337929191
2010-10-22,0,0.7849812,0.16619575,1.33132219314575,0.96104574,0.24161689,1.10362875461578,0.9130281,0.22104749,17.604,0,1.25086,0.7849812,25.2206831925173,5.0388025105111E-06,0.189548884549428,17.6714685303706,0.96104574,25.2708224710985,0.000174662641662,0.190097580794621
2010-10-23,13.5001878738403,0.7711653,0.6957341,10.0169172286987,1.0201737,0.8368188,10.6126546859741,0.95226234,0.79834116,17.578,0,1.31029,0.7711653,37.9307923755592,0.005972264512875,0.189110515837481,17.6551316512717,1.0201737,34.2541716408729,0.0043578895555,0.21773582372347
2010-10-24,0,2.2258787,1.1142677,0,2.239761,1.0711795,0,2.235975,1.0829308,17.578,0,1.34991,1.37425244963467,36.5565399259246,0.004480944355036,0.188673747687058,17.6563503485615,1.24104655715044,33.0131250837224,0.003269691180203,0.885433519309912
2010-10-25,0,2.2159722,1.8355783,0,2.268006,1.6398987,0,2.253815,1.6932658,17.553,0,1.33576,1.32446256450314,35.2320773614214,0.003362018254491,0.188706308770949,17.6420643344115,1.19608279118457,31.8170422925379,0.00245322426779,0.270936987449408
2010-10-26,0,2.092117,1.7227391,0,2.137521,1.5816568,0,2.1251383,1.6201339,17.493,0,1.28482,1.27647659295538,33.955600768466,0.002522496564998,0.1883248277147,17.6273073175096,1.15274808598051,30.6642942065574,0.001840635392269,0.250427787959528
2010-10-27,0,2.0373385,1.0045465,0,2.0923858,0.92172146,0,2.0773733,0.9443101,17.468,0,1.23105,1.23022917825859,32.7253715902075,0.001892609866686,0.187931255656239,17.6122061858655,1.11098341981469,29.5533107867427,0.00138101464744,0.234633981161994
2010-10-28,0,1.8821119,0.7224894,0,1.9473191,0.69998175,0,1.9295353,0.7061202,17.432,0,1.14898,1.18565733158862,31.5397142586188,0.001420010697807,0.187529017328882,17.5968561075449,1.07073190935145,28.4825788773912,0.001036164720322,0.22267665905872
2010-10-29,0,1.6173978,0.46004167,0,1.6480806,0.45988777,0,1.6397125,0.45992973,17.397,0,1.10653,1.14270034623935,30.3970139123795,0.001065423158454,0.187120677836427,17.5813284517669,1.03193873216814,27.4506401452231,0.000777426459328,0.21359822757638
2010-10-30,0,1.8033127,0.427922,0,1.8122003,0.47135657,0,1.8097762,0.45951077,17.384,0,1.16879,1.10129971494039,29.2957141974391,0.000799378841528,0.186708157721192,17.5656767320063,0.994551052087174,26.4560890931359,0.000583297122368,0.206680206763345
2010-10-31,0,1.9141194,0.46422228,0,1.9264392,0.4882627,0,1.9230793,0.48170623,17.361,0,1.25086,1.06139905017036,28.2343151472687,0.000599767826719,0.186292894323898,17.5499410650235,0.958517947213304,25.4975711459226,0.000437643366624,0.201383522575393
2010-11-01,0,1.8534776,0.42373523,0,1.8384105,0.43923247,0,1.8425198,0.43500593,17.336,0,1.2452,1.02294400735727,27.2113711399115,0.000450001210039,0.185875962805487,17.5341515164083,0.923790340578188,24.5737808053444,0.000328360468456,0.197303708255493
2010-11-02,0,1.6505541,0.42911074,0,1.6580132,0.47502342,0,1.6559788,0.4625018,17.324,0,1.24237,0.985882210861411,26.2254889290501,0.00033763246379,0.185458166891178,17.5183306106902,0.890320933297721,23.6834598720467,0.000246366346362,0.194137292226642
